Order Date,Order ID,Product,Purchase Address,Quantity Ordered,Price Each,Cost price
2019-06-30 19:49:00,219863,Bose SoundSport Headphones,"969 River St, New York City, NY 10001",1,99.99,49.995
2019-12-23 07:28:00,297493,AA Batteries (4-pack),"485 Chestnut St, Dallas, TX 75001",2,3.84,1.92
2019-11-19 13:24:00,280559,ThinkPad Laptop,"67 14th St, New York City, NY 10001",1,999.99,329.9967
2019-06-02 19:32:00,219704,iPhone,"399 Hill St, San Francisco, CA 94016",1,700,231
2019-05-05 13:54:00,207313,AAA Batteries (4-pack),"634 Washington St, Austin, TX 73301",1,2.99,1.495
2019-06-12 21:43:00,220357,27in 4K Gaming Monitor,"972 Cedar St, Seattle, WA 98101",1,389.99,128.6967
2019-07-24 11:14:00,233185,AAA Batteries (4-pack),"712 14th St, San Francisco, CA 94016",1,2.99,1.495
2019-08-13 11:38:00,246762,AA Batteries (4-pack),"267 Forest St, Atlanta, GA 30301",3,3.84,1.92
2019-07-27 15:38:00,229616,Wired Headphones,"175 9th St, New York City, NY 10001",1,11.99,5.995
2019-07-14 12:53:00,227650,ThinkPad Laptop,"793 Madison St, New York City, NY 10001",1,999.99,329.9967
2019-04-11 17:39:00,189433,Wired Headphones,"460 9th St, San Francisco, CA 94016",1,11.99,5.995
2019-12-14 15:43:00,317828,Google Phone,"867 Maple St, San Francisco, CA 94016",1,600,198
2019-04-25 19:37:00,183691,Apple Airpods Headphones,"982 12th St, San Francisco, CA 94016",1,150,97.5
2019-01-05 21:52:00,143422,Wired Headphones,"782 Dogwood St, Atlanta, GA 30301",1,11.99,5.995
2019-11-20 19:18:00,294331,AA Batteries (4-pack),"919 Sunset St, Los Angeles, CA 90001",1,3.84,1.92
2019-06-30 15:04:00,216584,AA Batteries (4-pack),"163 Dogwood St, Boston, MA 02215",2,3.84,1.92
2019-07-25 11:57:00,234867,AAA Batteries (4-pack),"79 Cedar St, Dallas, TX 75001",1,2.99,1.495
2019-05-29 20:42:00,201253,Bose SoundSport Headphones,"303 Church St, San Francisco, CA 94016",1,99.99,49.995
2019-09-29 21:21:00,256084,Wired Headphones,"486 Lake St, San Francisco, CA 94016",1,11.99,5.995
2019-07-15 11:30:00,232369,AA Batteries (4-pack),"590 North St, New York City, NY 10001",2,3.84,1.92
2019-05-18 18:39:00,209343,Lightning Charging Cable,"161 12th St, Dallas, TX 75001",1,14.95,7.475
2019-02-05 23:56:00,154823,Macbook Pro Laptop,"914 Dogwood St, Los Angeles, CA 90001",1,1700,561
2019-01-19 10:43:00,142812,iPhone,"373 Park St, San Francisco, CA 94016",1,700,231
2019-12-07 14:03:00,296048,AAA Batteries (4-pack),"441 Meadow St, Dallas, TX 75001",2,2.99,1.495
2019-01-13 15:52:00,147429,Vareebadd Phone,"622 River St, San Francisco, CA 94016",1,400,132
2019-03-29 08:56:00,174662,Wired Headphones,"517 Ridge St, San Francisco, CA 94016",1,11.99,5.995
2019-11-30 14:36:00,294008,AA Batteries (4-pack),"637 Wilson St, Portland, OR 97035",1,3.84,1.92
2019-10-22 10:32:00,263241,Apple Airpods Headphones,"349 2nd St, Los Angeles, CA 90001",1,150,97.5
2019-01-16 10:49:00,143918,AAA Batteries (4-pack),"950 Main St, San Francisco, CA 94016",1,2.99,1.495
2019-04-05 17:15:00,183299,Lightning Charging Cable,"416 Washington St, New York City, NY 10001",1,14.95,7.475
2019-12-05 13:22:00,303253,27in FHD Monitor,"775 1st St, Dallas, TX 75001",1,149.99,97.4935
2019-01-11 20:56:00,142224,USB-C Charging Cable,"740 Washington St, Los Angeles, CA 90001",1,11.95,5.975
2019-12-24 19:15:00,300928,34in Ultrawide Monitor,"207 Maple St, Atlanta, GA 30301",1,379.99,125.3967
2019-09-14 21:50:00,253537,AAA Batteries (4-pack),"334 Cedar St, Atlanta, GA 30301",3,2.99,1.495
2019-01-13 09:58:00,142799,AAA Batteries (4-pack),"273 North St, Austin, TX 73301",1,2.99,1.495
2019-12-02 19:22:00,301008,AA Batteries (4-pack),"374 Main St, Los Angeles, CA 90001",1,3.84,1.92
2019-05-15 15:44:00,194947,Apple Airpods Headphones,"94 Meadow St, San Francisco, CA 94016",1,150,97.5
2019-04-05 04:35:00,188129,Macbook Pro Laptop,"65 9th St, Atlanta, GA 30301",1,1700,561
2019-07-25 13:44:00,225569,Wired Headphones,"18 Ridge St, Dallas, TX 75001",1,11.99,5.995
2019-02-26 12:54:00,152368,Wired Headphones,"89 Forest St, New York City, NY 10001",2,11.99,5.995
2019-03-31 15:33:00,169161,Apple Airpods Headphones,"976 Walnut St, San Francisco, CA 94016",1,150,97.5
2019-12-14 17:30:00,303072,LG Washing Machine,"151 Elm St, San Francisco, CA 94016",1,600,198
2019-07-22 19:51:00,226816,Google Phone,"397 14th St, Atlanta, GA 30301",1,600,198
2019-12-29 16:45:00,299137,Wired Headphones,"114 Cedar St, New York City, NY 10001",1,11.99,5.995
2019-06-06 19:58:00,214124,27in FHD Monitor,"66 Elm St, San Francisco, CA 94016",1,149.99,97.4935
2019-12-06 13:02:00,303708,AA Batteries (4-pack),"871 Hickory St, Los Angeles, CA 90001",1,3.84,1.92
2019-04-03 09:48:00,188518,USB-C Charging Cable,"156 West St, Portland, ME 04101",1,11.95,5.975
2019-03-14 20:54:00,171152,AA Batteries (4-pack),"931 Lincoln St, Portland, OR 97035",1,3.84,1.92
2019-03-22 11:18:00,166168,USB-C Charging Cable,"581 Jefferson St, Los Angeles, CA 90001",1,11.95,5.975
2019-08-04 21:39:00,245588,Wired Headphones,"199 Pine St, Los Angeles, CA 90001",1,11.99,5.995
2019-10-13 13:52:00,276186,27in FHD Monitor,"262 Jefferson St, Seattle, WA 98101",1,149.99,97.4935
2019-09-29 13:04:00,257899,Apple Airpods Headphones,"141 River St, San Francisco, CA 94016",1,150,97.5
2019-04-13 01:32:00,178640,USB-C Charging Cable,"270 9th St, Los Angeles, CA 90001",1,11.95,5.975
2019-12-12 06:58:00,315156,Flatscreen TV,"262 Dogwood St, San Francisco, CA 94016",1,300,99
2019-12-23 16:24:00,307169,AAA Batteries (4-pack),"699 River St, Austin, TX 73301",1,2.99,1.495
2019-12-09 13:32:00,318751,AAA Batteries (4-pack),"704 6th St, Seattle, WA 98101",1,2.99,1.495
2019-12-07 22:41:00,300033,AA Batteries (4-pack),"584 Lincoln St, San Francisco, CA 94016",1,3.84,1.92
2019-04-21 15:09:00,179108,AAA Batteries (4-pack),"828 West St, New York City, NY 10001",1,2.99,1.495
2019-01-30 13:48:00,145062,AA Batteries (4-pack),"787 Pine St, San Francisco, CA 94016",2,3.84,1.92
2019-11-28 17:00:00,279020,34in Ultrawide Monitor,"518 Forest St, Seattle, WA 98101",1,379.99,125.3967
2019-08-20 17:40:00,239439,27in 4K Gaming Monitor,"737 Jackson St, Austin, TX 73301",1,389.99,128.6967
2019-10-23 01:07:00,270788,Flatscreen TV,"424 Maple St, San Francisco, CA 94016",1,300,99
2019-03-17 18:54:00,163400,Bose SoundSport Headphones,"266 6th St, New York City, NY 10001",1,99.99,49.995
2019-10-01 10:50:00,273107,AA Batteries (4-pack),"217 Hill St, Los Angeles, CA 90001",1,3.84,1.92
2019-10-19 06:29:00,275780,USB-C Charging Cable,"624 Madison St, New York City, NY 10001",1,11.95,5.975
2019-10-28 19:35:00,276247,AA Batteries (4-pack),"409 Washington St, Atlanta, GA 30301",2,3.84,1.92
2019-03-19 21:40:00,172438,AAA Batteries (4-pack),"217 8th St, Los Angeles, CA 90001",1,2.99,1.495
2019-06-12 21:12:00,211911,Lightning Charging Cable,"931 5th St, Los Angeles, CA 90001",1,14.95,7.475
2019-10-15 19:35:00,260076,AA Batteries (4-pack),"495 Lincoln St, New York City, NY 10001",1,3.84,1.92
2019-04-06 18:26:00,182824,USB-C Charging Cable,"839 Center St, New York City, NY 10001",1,11.95,5.975
2019-02-17 22:00:00,153058,Wired Headphones,"719 Elm St, Dallas, TX 75001",1,11.99,5.995
2019-11-22 11:54:00,294449,Lightning Charging Cable,"51 2nd St, Boston, MA 02215",1,14.95,7.475
2019-04-22 07:53:00,187398,Wired Headphones,"398 Hickory St, San Francisco, CA 94016",1,11.99,5.995
2019-05-04 13:26:00,200460,AAA Batteries (4-pack),"25 Hill St, Boston, MA 02215",2,2.99,1.495
2019-10-11 18:35:00,270907,Apple Airpods Headphones,"805 Meadow St, Portland, ME 04101",1,150,97.5
2019-10-23 18:19:00,276493,Lightning Charging Cable,"437 14th St, Dallas, TX 75001",1,14.95,7.475
2019-10-24 14:36:00,266929,27in FHD Monitor,"115 4th St, Los Angeles, CA 90001",1,149.99,97.4935
2019-06-17 13:16:00,221218,AA Batteries (4-pack),"191 Center St, San Francisco, CA 94016",1,3.84,1.92
2019-07-18 09:05:00,223551,Apple Airpods Headphones,"996 4th St, New York City, NY 10001",1,150,97.5
2019-01-15 20:33:00,144082,AA Batteries (4-pack),"921 Church St, New York City, NY 10001",1,3.84,1.92
2019-03-22 23:12:00,175713,Lightning Charging Cable,"3 Meadow St, Atlanta, GA 30301",1,14.95,7.475
2019-11-30 13:05:00,285942,USB-C Charging Cable,"530 Meadow St, New York City, NY 10001",2,11.95,5.975
2019-10-21 21:31:00,265691,Apple Airpods Headphones,"603 Highland St, Los Angeles, CA 90001",1,150,97.5
2019-09-15 16:50:00,258715,Lightning Charging Cable,"550 10th St, Portland, OR 97035",1,14.95,7.475
2019-06-12 11:42:00,217995,Vareebadd Phone,"383 Pine St, San Francisco, CA 94016",1,400,132
2019-06-03 07:53:00,219767,Apple Airpods Headphones,"506 Main St, Dallas, TX 75001",1,150,97.5
2019-10-21 13:01:00,270357,Flatscreen TV,"490 Forest St, Los Angeles, CA 90001",1,300,99
2019-09-16 19:43:00,257616,Wired Headphones,"116 Lincoln St, San Francisco, CA 94016",1,11.99,5.995
2019-05-18 22:14:00,208083,AAA Batteries (4-pack),"549 Hickory St, Boston, MA 02215",1,2.99,1.495
2019-02-19 15:42:00,151419,Wired Headphones,"535 9th St, New York City, NY 10001",1,11.99,5.995
2019-05-30 18:46:00,207942,AA Batteries (4-pack),"108 13th St, Los Angeles, CA 90001",2,3.84,1.92
2019-04-28 13:27:00,182095,34in Ultrawide Monitor,"683 Forest St, Boston, MA 02215",1,379.99,125.3967
2019-09-07 18:47:00,254768,AAA Batteries (4-pack),"352 2nd St, Boston, MA 02215",1,2.99,1.495
2019-07-11 10:30:00,233196,AA Batteries (4-pack),"534 Cherry St, New York City, NY 10001",1,3.84,1.92
2019-08-27 19:47:00,246805,Google Phone,"693 Park St, Boston, MA 02215",1,600,198
2019-01-01 09:58:00,142439,Flatscreen TV,"635 Adams St, New York City, NY 10001",1,300,99
2019-06-17 06:46:00,221275,Lightning Charging Cable,"309 Willow St, San Francisco, CA 94016",1,14.95,7.475
2019-09-11 02:16:00,257042,USB-C Charging Cable,"983 Walnut St, Portland, OR 97035",1,11.95,5.975
2019-03-22 00:14:00,172865,20in Monitor,"347 10th St, Los Angeles, CA 90001",1,109.99,71.4935
2019-02-01 22:21:00,152694,Wired Headphones,"621 Chestnut St, Los Angeles, CA 90001",2,11.99,5.995
2019-04-09 15:26:00,191789,AAA Batteries (4-pack),"595 Jackson St, Boston, MA 02215",1,2.99,1.495
2019-01-30 10:32:00,149716,AA Batteries (4-pack),"479 2nd St, Boston, MA 02215",1,3.84,1.92
2019-12-02 07:06:00,311496,AAA Batteries (4-pack),"238 Jefferson St, San Francisco, CA 94016",2,2.99,1.495
2019-03-14 18:11:00,173469,USB-C Charging Cable,"884 Church St, Seattle, WA 98101",2,11.95,5.975
2019-01-23 17:15:00,144961,AAA Batteries (4-pack),"155 Lake St, Boston, MA 02215",2,2.99,1.495
2019-03-16 14:08:00,164367,20in Monitor,"950 7th St, Los Angeles, CA 90001",1,109.99,71.4935
2019-12-01 14:27:00,300287,AA Batteries (4-pack),"567 Pine St, Portland, OR 97035",2,3.84,1.92
2019-12-30 17:17:00,307404,Lightning Charging Cable,"860 Jackson St, Los Angeles, CA 90001",1,14.95,7.475
2019-04-03 11:54:00,186117,Google Phone,"494 Cedar St, Atlanta, GA 30301",1,600,198
2019-12-25 10:11:00,300388,USB-C Charging Cable,"439 4th St, Boston, MA 02215",1,11.95,5.975
2019-04-07 14:14:00,191695,Vareebadd Phone,"893 Cherry St, Boston, MA 02215",1,400,132
2019-03-12 20:53:00,169098,Bose SoundSport Headphones,"148 Hill St, San Francisco, CA 94016",1,99.99,49.995
2019-06-20 08:23:00,214008,USB-C Charging Cable,"5 Dogwood St, Austin, TX 73301",1,11.95,5.975
2019-01-10 13:14:00,144945,Wired Headphones,"430 Hill St, San Francisco, CA 94016",1,11.99,5.995
2019-02-08 19:19:00,160707,iPhone,"916 1st St, Austin, TX 73301",1,700,231
2019-01-12 20:17:00,146314,Bose SoundSport Headphones,"833 Church St, San Francisco, CA 94016",1,99.99,49.995
2019-03-08 18:50:00,165094,USB-C Charging Cable,"449 Maple St, Boston, MA 02215",1,11.95,5.975
2019-11-24 23:48:00,284497,ThinkPad Laptop,"258 Hickory St, Boston, MA 02215",1,999.99,329.9967
2019-03-26 20:58:00,170862,Macbook Pro Laptop,"791 Wilson St, Los Angeles, CA 90001",1,1700,561
2019-10-08 10:45:00,274721,34in Ultrawide Monitor,"572 Cherry St, Atlanta, GA 30301",1,379.99,125.3967
2019-05-25 07:40:00,198822,Lightning Charging Cable,"869 Adams St, Atlanta, GA 30301",1,14.95,7.475
2019-05-12 09:40:00,197595,USB-C Charging Cable,"216 5th St, Boston, MA 02215",1,11.95,5.975
2019-10-24 18:33:00,262058,Wired Headphones,"931 11th St, Atlanta, GA 30301",1,11.99,5.995
2019-01-08 20:49:00,142059,Macbook Pro Laptop,"486 South St, Los Angeles, CA 90001",1,1700,561
2019-12-25 17:12:00,315333,Vareebadd Phone,"980 Maple St, Portland, ME 04101",1,400,132
2019-04-08 10:53:00,178658,USB-C Charging Cable,"76 Jackson St, San Francisco, CA 94016",1,11.95,5.975
2019-03-26 13:49:00,164166,Macbook Pro Laptop,"899 Sunset St, San Francisco, CA 94016",1,1700,561
2019-12-22 15:13:00,295668,27in FHD Monitor,"410 6th St, San Francisco, CA 94016",1,149.99,97.4935
2019-11-28 16:15:00,289263,Bose SoundSport Headphones,"66 Park St, Seattle, WA 98101",1,99.99,49.995
2019-11-23 20:53:00,292706,34in Ultrawide Monitor,"934 Jackson St, Los Angeles, CA 90001",1,379.99,125.3967
2019-08-13 03:39:00,245619,Flatscreen TV,"215 13th St, Los Angeles, CA 90001",1,300,99
2019-05-03 20:29:00,202381,ThinkPad Laptop,"420 Washington St, Boston, MA 02215",1,999.99,329.9967
2019-03-31 11:57:00,165809,Wired Headphones,"777 West St, Los Angeles, CA 90001",1,11.99,5.995
2019-04-15 06:44:00,194033,AAA Batteries (4-pack),"161 12th St, New York City, NY 10001",1,2.99,1.495
2019-12-24 06:56:00,308050,AAA Batteries (4-pack),"560 Hickory St, Atlanta, GA 30301",1,2.99,1.495
2019-05-13 10:41:00,207228,USB-C Charging Cable,"10 Johnson St, Dallas, TX 75001",1,11.95,5.975
2019-10-04 06:15:00,266730,iPhone,"649 Lakeview St, San Francisco, CA 94016",1,700,231
2019-01-20 09:14:00,148988,LG Washing Machine,"864 13th St, San Francisco, CA 94016",1,600,198
2019-04-12 07:53:00,188471,iPhone,"661 Cedar St, New York City, NY 10001",1,700,231
2019-09-27 08:59:00,251666,34in Ultrawide Monitor,"606 13th St, Los Angeles, CA 90001",1,379.99,125.3967
2019-11-02 19:38:00,291397,AA Batteries (4-pack),"839 1st St, Dallas, TX 75001",1,3.84,1.92
2019-05-31 19:49:00,203245,iPhone,"724 Pine St, Dallas, TX 75001",1,700,231
2019-04-13 22:31:00,176825,LG Washing Machine,"338 6th St, San Francisco, CA 94016",1,600,198
2019-03-03 17:51:00,172659,Apple Airpods Headphones,"358 2nd St, Seattle, WA 98101",1,150,97.5
2019-04-14 10:10:00,184541,Wired Headphones,"278 Church St, San Francisco, CA 94016",1,11.99,5.995
2019-11-13 16:34:00,288469,AA Batteries (4-pack),"90 Pine St, New York City, NY 10001",1,3.84,1.92
2019-03-25 11:06:00,163559,Bose SoundSport Headphones,"391 Highland St, New York City, NY 10001",1,99.99,49.995
2019-05-27 20:54:00,206345,AAA Batteries (4-pack),"960 River St, Dallas, TX 75001",1,2.99,1.495
2019-06-26 21:06:00,217499,Apple Airpods Headphones,"432 Willow St, Seattle, WA 98101",1,150,97.5
2019-04-16 15:16:00,179809,27in 4K Gaming Monitor,"586 2nd St, Los Angeles, CA 90001",1,389.99,128.6967
2019-09-28 09:24:00,249530,AAA Batteries (4-pack),"255 Madison St, Los Angeles, CA 90001",1,2.99,1.495
2019-11-08 08:45:00,279152,Wired Headphones,"287 Hickory St, Austin, TX 73301",1,11.99,5.995
2019-02-23 09:14:00,152283,Wired Headphones,"367 Willow St, Boston, MA 02215",1,11.99,5.995
2019-05-25 00:54:00,209120,Google Phone,"283 6th St, Austin, TX 73301",1,600,198
2019-04-24 14:44:00,180836,USB-C Charging Cable,"310 Johnson St, New York City, NY 10001",1,11.95,5.975
2019-09-03 10:31:00,248893,AA Batteries (4-pack),"705 1st St, Los Angeles, CA 90001",1,3.84,1.92
2019-05-12 15:44:00,197957,Wired Headphones,"647 Center St, Boston, MA 02215",1,11.99,5.995
2019-06-14 13:01:00,215702,AAA Batteries (4-pack),"419 Hill St, Seattle, WA 98101",1,2.99,1.495
2019-07-09 18:51:00,231760,Wired Headphones,"109 Center St, Boston, MA 02215",1,11.99,5.995
2019-11-06 20:01:00,282445,Lightning Charging Cable,"730 11th St, Dallas, TX 75001",1,14.95,7.475
2019-05-05 13:55:00,197507,USB-C Charging Cable,"249 2nd St, New York City, NY 10001",1,11.95,5.975
2019-08-20 15:32:00,247824,34in Ultrawide Monitor,"951 Dogwood St, Dallas, TX 75001",1,379.99,125.3967
2019-06-09 13:34:00,215739,27in FHD Monitor,"646 7th St, Atlanta, GA 30301",1,149.99,97.4935
2019-09-08 06:57:00,249556,AA Batteries (4-pack),"575 Sunset St, Dallas, TX 75001",1,3.84,1.92
2019-05-28 21:15:00,195211,AA Batteries (4-pack),"12 Cherry St, San Francisco, CA 94016",1,3.84,1.92
2019-11-03 20:50:00,279600,Lightning Charging Cable,"658 Willow St, New York City, NY 10001",1,14.95,7.475
2019-11-02 18:13:00,283653,Bose SoundSport Headphones,"532 11th St, Boston, MA 02215",1,99.99,49.995
2019-02-20 10:22:00,153181,AA Batteries (4-pack),"827 Jackson St, Los Angeles, CA 90001",1,3.84,1.92
2019-11-08 06:36:00,290368,AA Batteries (4-pack),"35 Dogwood St, San Francisco, CA 94016",1,3.84,1.92
2019-06-14 09:09:00,210841,Lightning Charging Cable,"141 Jackson St, Portland, OR 97035",1,14.95,7.475
2019-04-02 14:07:00,185389,Bose SoundSport Headphones,"995 Center St, Seattle, WA 98101",1,99.99,49.995
2019-08-09 19:42:00,242264,Vareebadd Phone,"810 Forest St, Austin, TX 73301",1,400,132
2019-05-25 20:11:00,197230,AAA Batteries (4-pack),"591 Spruce St, Boston, MA 02215",1,2.99,1.495
2019-10-05 18:14:00,272498,Wired Headphones,"835 Ridge St, Los Angeles, CA 90001",1,11.99,5.995
2019-01-25 13:55:00,148034,AA Batteries (4-pack),"49 9th St, Portland, ME 04101",1,3.84,1.92
2019-03-30 05:16:00,176378,USB-C Charging Cable,"909 12th St, Los Angeles, CA 90001",1,11.95,5.975
2019-11-20 22:40:00,281309,Macbook Pro Laptop,"226 Main St, Dallas, TX 75001",1,1700,561
2019-07-26 14:34:00,224889,Lightning Charging Cable,"64 Church St, New York City, NY 10001",1,14.95,7.475
2019-11-01 20:58:00,282174,Macbook Pro Laptop,"560 Cedar St, Boston, MA 02215",1,1700,561
2019-03-12 21:34:00,174483,AA Batteries (4-pack),"275 13th St, Seattle, WA 98101",1,3.84,1.92
2019-01-21 19:02:00,145927,USB-C Charging Cable,"148 8th St, San Francisco, CA 94016",1,11.95,5.975
2019-10-01 07:02:00,272055,AAA Batteries (4-pack),"550 Spruce St, Boston, MA 02215",2,2.99,1.495
2019-12-27 11:17:00,310830,Flatscreen TV,"61 Wilson St, Atlanta, GA 30301",1,300,99
2019-11-27 17:03:00,286956,27in FHD Monitor,"641 1st St, San Francisco, CA 94016",1,149.99,97.4935
2019-03-23 20:49:00,164439,USB-C Charging Cable,"994 North St, Los Angeles, CA 90001",1,11.95,5.975
2019-05-27 18:39:00,208813,Bose SoundSport Headphones,"687 1st St, Seattle, WA 98101",1,99.99,49.995
2019-04-09 13:01:00,181951,27in FHD Monitor,"631 North St, San Francisco, CA 94016",1,149.99,97.4935
2019-05-27 07:57:00,194588,ThinkPad Laptop,"87 Jefferson St, San Francisco, CA 94016",1,999.99,329.9967
2019-02-03 19:44:00,157653,Bose SoundSport Headphones,"326 Ridge St, New York City, NY 10001",1,99.99,49.995
2019-05-17 21:10:00,208787,iPhone,"79 9th St, Los Angeles, CA 90001",1,700,231
2019-04-11 13:17:00,181737,Lightning Charging Cable,"615 2nd St, Los Angeles, CA 90001",1,14.95,7.475
2019-06-19 10:50:00,215558,Lightning Charging Cable,"633 Pine St, New York City, NY 10001",1,14.95,7.475
2019-11-07 16:29:00,283151,34in Ultrawide Monitor,"286 Washington St, Boston, MA 02215",1,379.99,125.3967
2019-04-01 08:43:00,177130,LG Washing Machine,"777 Center St, Los Angeles, CA 90001",1,600,198
2019-05-15 20:02:00,203273,AA Batteries (4-pack),"777 1st St, Los Angeles, CA 90001",1,3.84,1.92
2019-12-20 08:10:00,306238,Lightning Charging Cable,"660 Chestnut St, San Francisco, CA 94016",1,14.95,7.475
2019-05-14 09:51:00,195711,27in FHD Monitor,"105 Ridge St, New York City, NY 10001",1,149.99,97.4935
2019-04-24 22:57:00,193421,Apple Airpods Headphones,"169 5th St, New York City, NY 10001",1,150,97.5
2019-09-04 18:25:00,254189,20in Monitor,"776 Jefferson St, San Francisco, CA 94016",1,109.99,71.4935
2019-02-28 13:17:00,160314,Lightning Charging Cable,"285 Madison St, Seattle, WA 98101",1,14.95,7.475
2019-06-20 17:39:00,211168,AAA Batteries (4-pack),"34 7th St, Dallas, TX 75001",1,2.99,1.495
2019-07-07 07:37:00,225643,Apple Airpods Headphones,"906 11th St, Atlanta, GA 30301",1,150,97.5
2019-08-16 20:25:00,246992,Flatscreen TV,"377 Lincoln St, Austin, TX 73301",1,300,99
2019-01-03 13:40:00,144376,Lightning Charging Cable,"915 Willow St, San Francisco, CA 94016",1,14.95,7.475
2019-12-15 18:14:00,314471,AAA Batteries (4-pack),"337 Washington St, Boston, MA 02215",1,2.99,1.495
